740500,29.74,62.03
740550,29.75,62.03
740600,29.74,62.01
740650,29.74,62.02
740700,29.73,62.05
740750,29.76,62.05
740800,29.75,62.04
740850,29.74,62.04
740900,29.74,62.02
740950,29.74,62.03
741000,29.75,62.04
741050,29.74,62.02
741100,29.74,62.02
741150,29.75,62.03
741200,29.74,62.02
741250,29.75,62.01
741300,29.74,62.03
741350,29.74,62.06
741400,29.74,62.04
741450,29.75,62.04
741500,29.73,62.02
741550,29.76,62.06
741600,29.74,62.03
741650,29.74,62.05
741700,29.76,62.02
741750,29.73,62.03
741800,29.73,61.99
741850,29.73,62.03
741900,29.74,62.02
741950,29.74,62.02
742000,29.75,62.01
742050,29.75,62.05
742100,29.74,62.02
742150,29.75,62.05
742200,29.73,62.02
742250,29.74,62.02
742300,29.74,62.06
742350,29.75,62.01
742400,29.76,62.02
742450,29.76,62.06
742500,29.76,62.06
742550,29.75,61.98
742600,29.76,62.00
742650,29.74,61.98
742700,29.75,62.03
742750,29.74,62.00
742800,29.74,62.03
742850,29.75,62.05
742900,29.75,62.03
742950,29.76,62.03
743000,29.74,62.03
743050,29.75,62.06
743100,29.75,62.06
743150,29.75,62.02
743200,29.74,62.03
743250,29.75,62.02
743300,29.74,62.03
743350,29.75,62.02
743400,29.75,62.05
743450,29.75,62.04
743500,29.77,62.01
743550,29.77,61.99
743600,29.77,62.04
743650,29.74,62.04
743700,29.76,62.06
743750,29.76,62.04
743800,29.77,62.09
743850,29.76,62.05
743900,29.75,62.03
743950,29.76,62.01
744000,29.76,62.01
744050,29.76,62.04
744100,29.77,62.05
744150,29.77,62.06
744200,29.77,62.05
744250,29.75,62.04
744300,29.75,62.07
744350,29.73,62.05
744400,29.76,62.05
744450,29.75,62.03
744500,29.76,62.05
744550,29.75,62.02
744600,29.77,62.06
744650,29.75,62.05
744700,29.76,62.05
744750,29.77,62.03
744800,29.76,62.06
744850,29.76,62.06
744900,29.78,62.04
744950,29.75,62.04
745000,29.75,62.03
745050,29.76,62.02
745100,29.76,62.03
745150,29.76,62.04
745200,29.76,62.04
745250,29.77,62.08
745300,29.75,62.06
745350,29.77,62.06
745400,29.77,62.06
745450,29.76,62.07
745500,29.78,62.10
745550,29.75,62.04
745600,29.78,62.09
745650,29.77,62.07
745700,29.76,62.05
745750,29.77,62.08
745800,29.77,62.05
745850,29.76,62.05
745900,29.77,62.05
745950,29.78,62.06
746000,29.77,62.04
746050,29.75,62.04
746100,29.75,62.04
746150,29.75,62.04
746200,29.76,62.03
746250,29.76,62.04
746300,29.76,62.03
746350,29.76,62.04
746400,29.75,62.03
746450,29.76,61.99
746500,29.75,62.06
746550,29.78,62.03
746600,29.77,62.02
746650,29.76,62.04
746700,29.77,62.04
746750,29.76,62.02
746800,29.77,62.00
746850,29.77,62.04
746900,29.75,62.03
746950,29.76,62.01
747000,29.76,62.01
747050,29.75,62.04
747100,29.77,62.02
747150,29.78,62.06
747200,29.75,62.04
747250,29.77,62.06
747300,29.76,62.02
747350,29.75,62.04
747400,29.74,62.02
747450,29.76,62.00
747500,29.77,62.04
747550,29.77,62.05
747600,29.77,62.06
747650,29.76,62.01
747700,29.75,62.05
747750,29.76,62.06
747800,29.77,62.04
747850,29.77,62.05
747900,29.75,62.03
747950,29.76,62.03
748000,29.76,62.00
748050,29.78,62.01
748100,29.77,62.02
748150,29.77,62.02
748200,29.77,62.00
748250,29.75,62.02
748300,29.76,62.00
748350,29.77,62.00
748400,29.75,62.00
748450,29.75,61.99
748500,29.77,61.99
748550,29.75,62.02
748600,29.75,62.02
748650,29.77,61.99
748700,29.75,62.02
748750,29.74,62.03
748800,29.76,61.98
748850,29.75,62.03
748900,29.73,62.02
748950,29.74,62.02
749000,29.74,62.02
749050,29.74,61.97
749100,29.74,61.97
749150,29.74,61.95
749200,29.75,61.99
749250,29.75,62.01
749300,29.72,61.97
749350,29.75,61.96
749400,29.74,61.96
749450,29.73,62.00
749500,29.73,61.97
749550,29.73,61.98
749600,29.75,61.98
749650,29.73,62.02
749700,29.72,61.98
749750,29.72,62.02
749800,29.73,61.97
749850,29.72,61.98
749900,29.73,61.99
749950,29.73,61.97
750000,29.72,61.97
750050,29.74,61.97
750100,29.71,62.01
750150,29.73,62.02
750200,29.72,62.02
750250,29.71,62.00
750300,29.71,62.01
750350,29.72,62.00
750400,29.71,62.00
750450,29.71,62.03
750500,29.71,62.00
750550,29.69,62.02
750600,29.72,62.00
750650,29.70,61.99
750700,29.70,62.00
750750,29.70,62.03
750800,29.70,62.00
750850,29.71,62.00
750900,29.70,61.98
750950,29.69,62.02
751000,29.70,62.02
751050,29.72,62.01
751100,29.71,62.01
751150,29.70,62.05
751200,29.71,62.03
751250,29.70,62.01
751300,29.70,62.03
751350,29.72,62.03
751400,29.70,62.01
751450,29.70,62.02
751500,29.71,62.02
751550,29.71,62.01
751600,29.71,62.00
751650,29.67,62.02
751700,29.70,62.01
751750,29.69,62.03
751800,29.70,62.03
751850,29.70,62.00
751900,29.70,61.99
751950,29.68,62.00
752000,29.69,62.03
752050,29.70,62.08
752100,29.71,62.01
752150,29.68,62.05
752200,29.69,62.02
752250,29.68,62.04
752300,29.69,62.05
752350,29.68,62.01
752400,29.68,62.02
752450,29.67,62.04
752500,29.69,62.03
752550,29.69,62.00
752600,29.68,62.02
752650,29.68,62.04
752700,29.67,62.04
752750,29.68,62.04
752800,29.67,62.02
752850,29.67,62.01
752900,29.67,62.03
752950,29.69,62.08
753000,29.67,62.04
753050,29.66,62.02
753100,29.67,62.01
753150,29.67,62.01
753200,29.67,62.03
753250,29.68,62.05
753300,29.66,62.02
753350,29.67,62.02
753400,29.67,62.02
753450,29.69,62.06
753500,29.68,62.07
753550,29.68,62.07
753600,29.67,62.05
753650,29.67,62.06
753700,29.69,62.08
753750,29.68,62.04
753800,29.68,62.06
753850,29.68,62.08
753900,29.68,62.05
753950,29.66,62.05
754000,29.68,62.06
754050,29.67,62.06
754100,29.64,62.02
754150,29.66,62.03
754200,29.65,62.02
754250,29.65,62.03
754300,29.65,62.06
754350,29.65,62.04
754400,29.65,62.03
754450,29.65,62.02
754500,29.66,62.02
754550,29.68,62.02
754600,29.64,62.01
754650,29.64,62.01
754700,29.65,62.01
754750,29.68,61.99
754800,29.66,62.00
754850,29.65,62.01
754900,29.64,62.02
754950,29.65,62.03
755000,29.66,62.04
755050,29.67,61.99
755100,29.65,61.99
755150,29.64,62.02
755200,29.65,61.98
755250,29.65,62.06
755300,29.66,62.03
755350,29.66,62.01
755400,29.65,62.01
755450,29.64,62.03
755500,29.65,62.05
755550,29.65,62.03
755600,29.65,62.01
755650,29.63,62.04
755700,29.63,62.02
755750,29.63,62.03
755800,29.63,62.03
755850,29.62,62.01
755900,29.63,62.00
755950,29.66,62.01
756000,29.64,62.02
756050,29.64,62.05
756100,29.63,62.02
756150,29.64,61.99
756200,29.63,62.02
756250,29.62,62.01
756300,29.63,62.01
756350,29.61,62.03
756400,29.63,62.01
756450,29.63,62.00
756500,29.62,62.02
756550,29.63,62.01
756600,29.62,62.03
756650,29.64,62.02
756700,29.63,62.02
756750,29.62,62.01
756800,29.63,62.02
756850,29.64,62.03
756900,29.65,62.04
756950,29.65,62.05
757000,29.65,62.03
757050,29.65,62.04
757100,29.63,62.05
757150,29.62,62.03
757200,29.63,62.04
757250,29.64,62.07
757300,29.63,62.05
757350,29.63,62.02
757400,29.63,61.99
757450,29.61,62.01
757500,29.61,62.03
757550,29.62,62.03
757600,29.62,62.03
757650,29.65,62.07
757700,29.63,62.03
757750,29.62,62.02
757800,29.61,62.01
757850,29.61,62.03
757900,29.62,62.08
757950,29.63,62.04
758000,29.62,62.07
758050,29.63,62.04
758100,29.61,62.04
758150,29.63,62.04
758200,29.62,62.06
758250,29.62,62.02
758300,29.62,62.03
758350,29.62,62.06
758400,29.62,62.00
758450,29.59,62.02
758500,29.61,62.02
758550,29.62,62.05
758600,29.62,62.03
758650,29.61,62.05
758700,29.61,62.01
758750,29.62,62.04
758800,29.63,62.05
758850,29.61,62.00
758900,29.62,62.04
758950,29.62,62.05
759000,29.62,62.04
759050,29.61,62.04
759100,29.62,62.04
759150,29.60,62.04
759200,29.60,62.01
759250,29.60,62.04
759300,29.62,62.05
759350,29.60,62.03
759400,29.62,62.06
759450,29.61,62.05
759500,29.61,62.04
759550,29.61,62.03
759600,29.60,62.02
759650,29.61,62.02
759700,29.62,62.06
759750,29.60,62.03
759800,29.61,62.03
759850,29.62,62.05
759900,29.59,62.04
759950,29.59,62.04
760000,29.60,62.02
760050,29.61,62.05
