9.840,0.802,2.670,0.1687,-0.0211,0.0027,29.04
9.797,0.814,2.641,0.1495,-0.0203,0.0011,29.03
9.663,0.833,2.634,0.1332,-0.0120,-0.0075,29.05
9.603,0.814,2.617,0.1218,-0.0136,-0.0125,29.04
9.558,0.833,2.552,0.0858,-0.0213,-0.0075,29.03
9.515,0.836,2.500,0.0706,-0.0408,0.0083,29.04
9.608,0.807,2.526,0.0871,-0.0610,0.0314,29.04
9.730,0.848,2.562,0.1276,-0.0789,0.0482,29.05
9.716,0.828,2.586,0.1652,-0.0818,0.0450,29.05
9.773,0.769,2.629,0.2177,-0.0807,0.0240,29.04
9.888,0.745,2.612,0.2539,-0.0815,0.0163,29.04
9.948,0.685,2.593,0.2689,-0.0738,0.0173,29.03
9.960,0.625,2.619,0.2729,-0.0655,0.0168,29.04
9.929,0.599,2.662,0.2611,-0.0616,0.0176,29.04
9.881,0.692,2.682,0.2534,-0.0565,0.0317,29.04
9.895,0.723,2.672,0.2582,-0.0570,0.0613,29.04
9.867,0.685,2.756,0.2609,-0.0520,0.0823,29.03
9.838,0.718,2.679,0.2393,-0.0424,0.1005,29.05
9.768,0.757,2.595,0.2332,-0.0418,0.1220,29.05
9.584,0.711,2.610,0.2779,-0.0549,0.1308,29.03
9.560,0.730,2.636,0.3459,-0.0650,0.1287,29.05
9.646,0.783,2.665,0.4037,-0.0650,0.1183,29.03
9.610,0.783,2.722,0.4069,-0.0586,0.1079,29.05
9.711,0.790,2.576,0.3792,-0.0405,0.0986,29.03
9.591,0.771,2.717,0.3760,-0.0211,0.0922,29.05
9.610,0.778,2.684,0.3565,-0.0051,0.0749,29.06
9.754,0.790,2.741,0.3659,0.0389,0.0608,29.05
9.773,0.850,2.674,0.4159,0.0855,0.0610,29.05
9.886,0.836,2.665,0.4679,0.0997,0.0589,29.03
10.159,0.783,2.643,0.5265,0.0925,0.0533,29.05
10.762,0.747,2.751,0.6209,0.0621,0.0560,29.02
10.870,0.666,2.875,0.5798,0.0317,0.0855,29.05
10.666,0.673,2.830,0.4522,0.0312,0.1061,29.03
10.135,0.778,2.648,0.2848,0.0306,0.0997,29.03
9.924,0.879,2.370,0.2254,0.0389,0.0687,29.05
9.759,0.982,2.217,0.2577,0.0592,0.0437,29.06
9.764,0.943,2.198,0.3888,0.0717,0.0472,29.04
9.711,0.713,2.368,0.5223,0.0821,0.1063,29.05
9.737,0.496,2.449,0.4823,0.0831,0.1527,29.05
9.747,0.373,2.397,0.3453,0.0767,0.1514,29.04
9.699,0.431,2.370,0.2947,0.0600,0.1154,29.04
9.864,0.381,2.157,0.3584,0.0456,0.0930,29.04
9.998,0.338,2.057,0.4202,0.0288,0.0544,29.05
10.001,0.309,2.045,0.4029,0.0242,0.0282,29.06
9.917,0.306,2.057,0.3435,0.0448,0.0349,29.03
9.787,0.251,1.999,0.2902,0.0621,0.0205,29.03
9.675,0.192,1.930,0.2569,0.0735,0.0163,29.04
9.677,0.134,1.776,0.2491,0.0759,0.0261,29.05
9.723,0.146,1.822,0.2633,0.0653,0.0498,29.06
9.747,0.043,1.887,0.2638,0.0472,0.0791,29.04
9.759,0.012,1.906,0.2481,0.0389,0.1015,29.06
9.826,-0.022,1.901,0.2137,0.0266,0.1146,29.04
9.857,-0.129,1.990,0.2108,0.0064,0.1199,29.04
9.819,-0.321,2.028,0.2177,-0.0171,0.0991,29.04
9.776,-0.395,2.006,0.2409,-0.0472,0.0466,29.04
9.931,-0.350,1.982,0.2409,-0.0682,0.0008,29.06
10.039,-0.318,1.937,0.1943,-0.0783,-0.0208,29.04
10.092,-0.247,2.047,0.1604,-0.0751,-0.0272,29.04
10.017,-0.160,2.085,0.1114,-0.0701,-0.0205,29.04
10.003,-0.151,2.009,0.0717,-0.0674,-0.0085,29.04
10.008,-0.242,2.073,0.0922,-0.0725,-0.0155,29.04
10.142,-0.271,2.143,0.0967,-0.0823,-0.0293,29.05
10.216,-0.239,2.179,0.0445,-0.0802,-0.0330,29.05
10.240,-0.189,2.186,-0.0107,-0.0690,-0.0378,29.07
10.149,-0.081,2.253,-0.0522,-0.0576,-0.0421,29.05
10.082,0.000,2.052,-0.0685,-0.0368,-0.0498,29.05
9.905,0.007,2.184,-0.0450,-0.0274,-0.0576,29.07
9.931,-0.067,2.167,-0.0765,-0.0195,-0.0703,29.05
9.807,-0.101,2.203,-0.1212,0.0027,-0.0671,29.06
9.689,-0.192,2.191,-0.1516,0.0264,-0.0570,29.05
9.620,-0.287,2.253,-0.1649,-0.0069,-0.0485,29.04
9.543,-0.366,2.267,-0.1828,-0.0320,-0.0701,29.05
9.747,-0.347,2.320,-0.1753,-0.0618,-0.1018,29.05
9.900,-0.244,2.330,-0.1737,-0.0965,-0.1090,29.06
9.929,-0.158,2.279,-0.1908,-0.1199,-0.1063,29.06
9.871,-0.081,2.255,-0.1857,-0.1383,-0.1042,29.06
9.845,-0.002,2.270,-0.2033,-0.1487,-0.1170,29.06
9.936,0.038,2.346,-0.2270,-0.1458,-0.1356,29.07
10.089,0.069,2.365,-0.2443,-0.1284,-0.1426,29.07
10.106,0.103,2.342,-0.2859,-0.1015,-0.1348,29.07
10.075,0.101,2.344,-0.3435,-0.0735,-0.1244,29.08
10.005,0.060,2.428,-0.4080,-0.0506,-0.1295,29.08
10.075,0.124,2.330,-0.4407,-0.0304,-0.1420,29.07
10.003,0.213,2.303,-0.4554,-0.0080,-0.1532,29.06
9.950,0.232,2.301,-0.4815,0.0128,-0.1567,29.07
9.977,0.177,2.263,-0.5145,0.0469,-0.1588,29.06
10.116,0.168,2.397,-0.5337,0.0525,-0.1577,29.06
10.549,0.237,2.490,-0.5692,0.0378,-0.1641,29.06
10.788,0.438,2.612,-0.5934,0.0234,-0.1372,29.03
10.728,0.656,2.595,-0.6113,0.0165,-0.0930,29.06
10.422,0.773,2.387,-0.6683,0.0472,-0.0616,29.05
10.099,0.821,2.133,-0.7003,0.0592,-0.0661,29.04
9.754,0.771,2.105,-0.6915,0.0525,-0.0759,29.07
9.723,0.749,2.217,-0.6704,0.0309,-0.0706,29.08
9.910,0.737,2.279,-0.6430,0.0141,-0.0450,29.05
10.046,0.627,2.301,-0.5945,0.0008,-0.0173,29.08
10.104,0.500,2.236,-0.6158,-0.0045,-0.0005,29.07
10.005,0.453,2.107,-0.6936,-0.0043,0.0005,29.05
9.876,0.536,1.958,-0.7437,-0.0192,0.0056,29.06
9.790,0.661,1.937,-0.7679,-0.0445,0.0357,29.08
9.792,0.785,1.918,-0.7759,-0.0733,0.0701,29.06
9.780,0.886,1.980,-0.7765,-0.0975,0.0927,29.05
9.761,0.893,2.045,-0.7413,-0.1194,0.0957,29.05
9.807,0.814,2.073,-0.6688,-0.1338,0.0773,29.06
9.787,0.747,2.021,-0.6190,-0.1418,0.0501,29.05
9.864,0.713,2.047,-0.6291,-0.1484,0.0338,29.06
9.826,0.745,2.047,-0.7226,-0.1572,0.0357,29.06
9.591,0.869,1.908,-0.7168,-0.1559,0.0373,29.06
9.615,0.730,1.999,-0.7080,-0.1641,0.0101,29.06
9.665,0.773,1.978,-0.7349,-0.1490,-0.0141,29.06
9.929,0.838,1.879,-0.6885,-0.1255,-0.0341,29.06
9.795,0.807,1.973,-0.6233,-0.1236,-0.0304,29.06
9.663,0.670,2.078,-0.5883,-0.1210,-0.0381,29.06
9.819,0.611,2.155,-0.5889,-0.1079,-0.0589,29.06
9.881,0.510,2.088,-0.5625,-0.0994,-0.0807,29.07
9.979,0.622,2.145,-0.5273,-0.0946,-0.0887,29.05
10.058,0.706,2.219,-0.5407,-0.0879,-0.0903,29.07
10.104,0.785,2.251,-0.5726,-0.0730,-0.1010,29.07
9.905,0.709,2.349,-0.5646,-0.0512,-0.1058,29.07
9.993,0.733,2.318,-0.5505,-0.0173,-0.1239,29.07
9.776,0.702,2.172,-0.5260,0.0160,-0.1298,29.06
9.814,0.840,2.157,-0.5489,0.0250,-0.1188,29.05
9.579,0.773,2.217,-0.5753,0.0293,-0.0813,29.04
9.558,0.622,2.217,-0.5444,0.0192,-0.0719,29.06
9.740,0.721,2.243,-0.5460,0.0091,-0.0605,29.06
9.969,1.041,2.078,-0.5529,0.0152,-0.0312,29.04
9.840,0.828,2.136,-0.4951,-0.0051,0.0075,29.07
9.512,0.639,2.116,-0.4165,-0.0059,0.0117,29.08
9.986,0.800,2.289,-0.4770,0.0232,0.0008,29.06
9.773,0.716,2.186,-0.5564,0.0197,-0.0147,29.07
9.833,0.678,2.090,-0.5753,0.0592,-0.0437,29.07
9.886,0.728,2.162,-0.5321,0.0813,-0.0770,29.07
9.989,0.678,2.200,-0.4730,0.0927,-0.0765,29.07
10.015,0.421,2.272,-0.4911,0.1266,-0.0613,29.05
10.017,0.400,2.291,-0.4964,0.1455,-0.0858,29.06
9.986,0.302,2.263,-0.4533,0.1764,-0.1124,29.07
10.262,0.570,2.430,-0.3725,0.1761,-0.1322,29.06
10.317,-0.120,2.308,-0.2856,0.1860,-0.1370,29.05
10.353,-0.067,2.464,-0.2686,0.1681,-0.1103,29.05
10.262,-0.026,2.586,-0.4695,0.1537,-0.0565,29.05
9.831,0.089,2.478,-0.6262,0.1324,-0.0298,29.06
9.692,0.376,2.234,-0.7360,0.1372,-0.0144,29.06
9.495,0.242,2.200,-0.7226,0.1633,-0.0392,29.07
9.644,0.318,1.528,-0.7149,0.2001,-0.0701,29.06
9.694,0.069,2.363,-0.7797,0.2489,-0.0805,29.05
9.833,-0.182,2.490,-0.7368,0.2217,-0.1172,29.08
9.895,-0.151,2.476,-0.6342,0.1180,-0.2270,29.07
9.867,-0.182,2.449,-0.6584,0.0770,-0.2550,29.04
9.548,-0.132,2.308,-0.6547,0.0906,-0.2715,29.05
9.519,-0.302,2.140,-0.7008,0.0642,-0.2579,29.07
9.689,-0.457,2.212,-0.7349,0.0693,-0.2891,29.07
9.811,-0.383,2.121,-0.7226,0.0506,-0.2883,29.05
10.082,-0.749,2.164,-0.9718,0.1572,-0.2742,29.04
10.101,-0.532,2.212,-0.8258,0.0568,-0.3613,29.04
10.111,-0.654,2.397,-0.7205,-0.0213,-0.4293,29.05
10.056,-0.393,2.339,-0.8497,0.0250,-0.3840,29.05
10.190,-0.397,2.406,-0.8364,0.0003,-0.3608,29.05
10.010,-0.273,2.456,-0.7783,-0.0341,-0.3533,29.05
9.737,-0.405,2.488,-0.7925,-0.0373,-0.3400,29.04
9.582,-0.546,2.428,-0.8138,-0.0402,-0.3504,29.05
9.768,-0.529,2.452,-0.8388,-0.0317,-0.3608,29.07
10.132,-0.486,2.507,-0.8588,-0.0317,-0.3605,29.06
10.314,-0.560,2.631,-0.8737,-0.0621,-0.3445,29.07
10.274,-0.539,2.650,-0.9076,-0.0765,-0.3307,29.06
10.104,-0.505,2.602,-0.9502,-0.0679,-0.3395,29.05
9.931,-0.232,2.579,-1.0091,-0.0333,-0.3733,29.05
9.780,-0.486,2.660,-1.1002,0.0322,-0.4026,29.05
9.811,-0.220,2.614,-1.0243,-0.0125,-0.4104,29.03
9.948,-0.424,2.665,-1.1141,0.0298,-0.3917,29.04
10.027,-0.148,2.646,-1.0163,-0.0293,-0.3893,29.06
9.912,-0.218,2.650,-1.0320,-0.0445,-0.3986,29.06
9.859,-0.227,2.643,-1.0515,-0.0602,-0.3965,29.07
9.919,-0.103,2.631,-1.0677,-0.0600,-0.3816,29.05
9.934,-0.127,2.574,-1.0696,-0.0701,-0.3834,29.06
9.826,-0.151,2.507,-1.0762,-0.0831,-0.4045,29.07
9.692,-0.127,2.456,-1.0850,-0.0941,-0.4311,29.07
9.687,-0.031,2.459,-1.1048,-0.0871,-0.4434,29.07
9.826,0.069,2.504,-1.1045,-0.0775,-0.4365,29.07
9.785,0.069,2.485,-1.0848,-0.0885,-0.4101,29.05
9.692,-0.072,2.476,-1.0677,-0.0914,-0.3962,29.06
9.713,-0.170,2.509,-1.0709,-0.0853,-0.3749,29.07
9.807,-0.304,2.488,-1.1263,-0.0986,-0.3581,29.05
9.790,-0.215,2.509,-1.1946,-0.1124,-0.3339,29.05
10.333,-0.067,2.497,-1.2404,-0.1199,-0.2934,29.05
10.609,0.034,2.653,-1.2247,-0.1580,-0.2590,29.08
10.444,0.177,2.847,-1.2129,-0.1716,-0.2305,29.06
10.259,0.369,2.734,-1.2422,-0.1455,-0.2177,29.08
10.027,0.596,2.593,-1.2718,-0.1167,-0.2417,29.08
9.740,0.795,2.325,-1.2351,-0.0914,-0.2769,29.06
9.522,0.666,2.519,-1.2279,-0.0855,-0.3024,29.06
9.392,0.579,2.521,-1.2047,-0.0671,-0.2747,29.06
9.510,0.464,2.461,-1.1197,-0.0751,-0.2022,29.08
9.577,0.369,2.464,-1.0635,-0.1218,-0.1796,29.06
9.615,0.330,2.495,-1.0416,-0.1556,-0.1783,29.07
9.728,0.347,2.533,-1.0613,-0.1647,-0.1844,29.07
9.843,0.455,2.545,-1.1048,-0.1689,-0.1673,29.09
9.936,0.469,2.519,-1.1253,-0.1673,-0.1434,29.08
9.950,0.484,2.598,-1.1170,-0.1673,-0.1282,29.07
10.025,0.450,2.693,-1.1064,-0.1655,-0.1250,29.07
10.013,0.476,2.674,-1.1061,-0.1511,-0.1226,29.08
9.962,0.472,2.672,-1.1170,-0.1319,-0.1130,29.07
9.900,0.462,2.626,-1.1290,-0.1148,-0.1154,29.08
9.754,0.532,2.607,-1.1301,-0.1023,-0.1247,29.07
9.594,0.484,2.634,-1.1138,-0.0847,-0.1268,29.08
9.546,0.429,2.512,-1.1205,-0.0624,-0.1263,29.08
9.668,0.400,2.581,-1.1242,-0.0488,-0.1410,29.06
9.807,0.493,2.526,-1.1149,-0.0490,-0.1450,29.08
9.938,0.484,2.636,-1.0573,-0.0573,-0.1537,29.07
9.960,0.414,2.772,-1.0395,-0.0640,-0.1609,29.07
9.902,0.493,2.749,-1.0547,-0.0682,-0.1559,29.08
9.773,0.520,2.636,-1.0866,-0.0722,-0.1791,29.08
9.807,0.567,2.571,-1.0992,-0.0794,-0.2041,29.05
9.843,0.567,2.567,-1.0997,-0.0831,-0.2198,29.06
9.867,0.517,2.602,-1.1170,-0.0730,-0.2222,29.07
9.886,0.527,2.540,-1.1362,-0.0581,-0.2374,29.08
9.756,0.539,2.512,-1.1143,-0.0453,-0.2609,29.08
9.735,0.639,2.468,-1.0850,-0.0354,-0.2920,29.08
9.713,0.634,2.423,-1.0677,-0.0274,-0.2998,29.08
9.752,0.654,2.401,-1.0475,-0.0221,-0.3062,29.08
9.687,0.591,2.430,-1.0483,-0.0226,-0.3115,29.08
9.711,0.563,2.404,-1.0357,-0.0195,-0.3072,29.08
9.792,0.565,2.433,-1.0064,-0.0157,-0.3032,29.08
9.864,0.543,2.526,-0.9745,-0.0120,-0.3030,29.07
9.792,0.570,2.543,-0.9449,-0.0197,-0.2814,29.07
9.780,0.558,2.555,-0.9044,-0.0226,-0.2606,29.07
9.878,0.591,2.562,-0.8769,-0.0104,-0.2465,29.07
9.981,0.718,2.500,-0.8647,-0.0013,-0.2329,29.08
9.840,0.742,2.440,-0.7965,0.0059,-0.2300,29.08
9.943,0.620,2.646,-0.8068,0.0136,-0.2358,29.07
9.768,0.675,2.581,-0.7983,0.0296,-0.2158,29.06
9.694,0.678,2.500,-0.7328,0.0322,-0.1815,29.08
9.601,0.565,2.593,-0.6640,0.0043,-0.1641,29.07
9.644,0.541,2.605,-0.6275,-0.0117,-0.1487,29.06
9.766,0.599,2.583,-0.6233,0.0000,-0.1236,29.06
9.776,0.699,2.622,-0.6310,0.0077,-0.1007,29.07
9.689,0.795,2.564,-0.6374,0.0200,-0.0767,29.07
9.649,0.804,2.579,-0.6443,0.0232,-0.0597,29.06
9.728,0.697,2.581,-0.6456,0.0250,-0.0586,29.06
9.912,0.594,2.622,-0.6225,0.0125,-0.0743,29.07
10.137,0.517,2.679,-0.5612,-0.0187,-0.0866,29.05
10.209,0.328,2.756,-0.4607,-0.0663,-0.0933,29.07
10.132,0.172,2.751,-0.4402,-0.0693,-0.1164,29.07
9.948,0.160,2.619,-0.4956,-0.0322,-0.1514,29.06
9.639,0.225,2.377,-0.5393,0.0021,-0.1865,29.08
9.594,0.160,2.375,-0.5383,0.0349,-0.1972,29.09
9.560,0.124,2.346,-0.4658,0.0586,-0.1865,29.06
9.687,-0.120,2.456,-0.3789,0.0568,-0.1519,29.05
9.950,-0.158,2.646,-0.3683,0.0464,-0.1418,29.07
10.053,-0.041,2.682,-0.3984,0.0528,-0.1378,29.06
10.070,-0.012,2.600,-0.4226,0.0786,-0.1455,29.06
9.859,-0.060,2.545,-0.4349,0.1087,-0.1623,29.07
9.799,-0.134,2.490,-0.4711,0.1479,-0.1743,29.07
9.572,-0.170,2.478,-0.4940,0.1972,-0.2260,29.08
9.591,-0.388,2.478,-0.4866,0.1932,-0.2398,29.07
9.479,-0.596,2.516,-0.4724,0.1689,-0.2257,29.07
9.634,-0.749,2.550,-0.4554,0.1180,-0.2100,29.07
10.008,-0.759,2.447,-0.4578,0.0573,-0.1908,29.09
10.132,-0.699,2.454,-0.4732,0.0011,-0.1761,29.08
10.218,-0.548,2.492,-0.5060,-0.0322,-0.1641,29.06
10.166,-0.448,2.543,-0.5343,-0.0626,-0.1354,29.08
10.094,-0.378,2.641,-0.5572,-0.0719,-0.1284,29.07
10.116,-0.385,2.768,-0.5899,-0.0671,-0.1391,29.06
9.993,-0.280,2.765,-0.6182,-0.0509,-0.1705,29.08
9.867,-0.160,2.715,-0.6243,-0.0373,-0.1828,29.09
9.747,-0.096,2.765,-0.6302,-0.0309,-0.1841,29.06
9.718,-0.043,2.689,-0.6014,-0.0290,-0.1713,29.06
9.651,-0.206,2.811,-0.5833,-0.0280,-0.1735,29.07
9.649,-0.268,2.746,-0.6153,-0.0290,-0.1809,29.08
9.756,-0.268,2.715,-0.6222,-0.0099,-0.1775,29.06
9.754,-0.328,2.729,-0.6177,-0.0203,-0.1708,29.07
9.761,-0.352,2.734,-0.6294,-0.0424,-0.1844,29.08
9.778,-0.275,2.823,-0.6568,-0.0506,-0.2046,29.09
9.828,-0.189,2.926,-0.6627,-0.0637,-0.1860,29.08
9.728,-0.189,2.909,-0.6491,-0.0999,-0.1692,29.07
9.649,-0.163,2.832,-0.6336,-0.1271,-0.1514,29.07
9.697,-0.110,2.780,-0.6398,-0.1327,-0.1503,29.07
9.764,-0.091,2.789,-0.6435,-0.1298,-0.1625,29.08
9.735,-0.048,2.804,-0.6395,-0.1175,-0.1577,29.08
9.701,-0.110,2.820,-0.6355,-0.1047,-0.1548,29.07
9.768,-0.151,2.859,-0.6222,-0.0975,-0.1487,29.09
9.855,-0.242,2.863,-0.6102,-0.0874,-0.1458,29.07
9.840,-0.287,2.871,-0.6049,-0.0818,-0.1490,29.07
9.840,-0.299,2.796,-0.6062,-0.0826,-0.1519,29.09
9.857,-0.280,2.851,-0.6169,-0.0802,-0.1524,29.10
9.766,-0.249,2.840,-0.6331,-0.0797,-0.1452,29.09
9.718,-0.192,2.847,-0.6360,-0.0709,-0.1426,29.08
9.663,-0.201,2.796,-0.6227,-0.0533,-0.1468,29.09
9.685,-0.242,2.761,-0.6091,-0.0418,-0.1535,29.09
9.668,-0.268,2.825,-0.6038,-0.0418,-0.1575,29.08
9.615,-0.330,2.902,-0.5918,-0.0445,-0.1548,29.08
9.572,-0.318,2.873,-0.5793,-0.0434,-0.1601,29.07
9.668,-0.350,2.859,-0.5585,-0.0341,-0.1609,29.09
9.811,-0.366,2.916,-0.5564,-0.0218,-0.1655,29.10
9.790,-0.369,2.907,-0.5764,-0.0056,-0.1681,29.09
9.795,-0.321,2.969,-0.6035,0.0128,-0.1676,29.09
9.910,-0.247,2.878,-0.6113,0.0349,-0.1636,29.08
10.034,-0.196,2.885,-0.5953,0.0522,-0.1593,29.09
10.381,-0.196,2.861,-0.5705,0.0520,-0.1532,29.09
10.515,-0.220,2.887,-0.5412,0.0218,-0.1244,29.09
10.403,-0.153,2.911,-0.5745,0.0218,-0.1100,29.11
10.173,0.048,2.739,-0.6262,0.0376,-0.1116,29.09
9.922,0.120,2.576,-0.6355,0.0362,-0.1298,29.09
9.730,0.048,2.710,-0.6142,0.0205,-0.1306,29.09
9.855,-0.034,2.883,-0.6235,0.0029,-0.1013,29.09
9.965,0.048,2.765,-0.5985,-0.0005,-0.0496,29.11
9.972,-0.050,2.828,-0.5806,-0.0021,-0.0288,29.11
9.862,0.000,2.674,-0.6086,0.0112,-0.0600,29.11
9.934,0.146,2.535,-0.5987,0.0450,-0.0925,29.09
9.783,0.237,2.399,-0.5540,0.0765,-0.1034,29.10
9.766,0.213,2.449,-0.5305,0.0616,-0.1045,29.09
9.795,0.062,2.607,-0.5215,0.0466,-0.1002,29.09
9.816,-0.091,2.689,-0.5239,0.0296,-0.0770,29.10
9.888,-0.101,2.650,-0.5433,-0.0027,-0.0480,29.11
9.984,0.093,2.559,-0.5689,-0.0224,-0.0290,29.09
9.981,0.290,2.411,-0.5622,-0.0389,-0.0213,29.09
9.943,0.381,2.373,-0.5620,-0.0155,-0.0493,29.11
9.845,0.409,2.397,-0.5532,-0.0061,-0.0648,29.09
9.869,0.429,2.495,-0.5393,0.0139,-0.0773,29.09
9.907,0.354,2.533,-0.5028,0.0200,-0.0773,29.09
9.862,0.275,2.523,-0.4716,0.0165,-0.0799,29.10
9.637,0.242,2.478,-0.4658,0.0045,-0.0821,29.10
9.486,0.283,2.442,-0.4855,-0.0123,-0.0821,29.12
9.416,0.424,2.368,-0.4836,-0.0277,-0.0759,29.11
9.503,0.517,2.421,-0.4676,-0.0514,-0.0674,29.11
9.538,0.481,2.433,-0.4349,-0.0698,-0.0565,29.09
9.713,0.390,2.507,-0.4021,-0.0858,-0.0538,29.11
9.893,0.443,2.600,-0.4005,-0.0943,-0.0613,29.10
10.032,0.486,2.674,-0.4042,-0.0999,-0.0629,29.11
10.070,0.469,2.682,-0.3968,-0.1074,-0.0600,29.12
9.946,0.381,2.725,-0.3856,-0.1170,-0.0616,29.12
9.850,0.433,2.705,-0.3962,-0.1039,-0.0818,29.10
9.742,0.512,2.591,-0.3869,-0.0834,-0.1007,29.10
9.608,0.493,2.567,-0.3661,-0.0746,-0.1122,29.10
9.538,0.481,2.576,-0.3549,-0.0682,-0.1021,29.09
9.622,0.467,2.636,-0.3405,-0.0735,-0.0874,29.10
9.716,0.467,2.650,-0.3147,-0.0783,-0.0727,29.10
9.819,0.517,2.696,-0.2950,-0.0738,-0.0743,29.11
9.898,0.546,2.650,-0.2843,-0.0634,-0.0632,29.10
9.864,0.565,2.660,-0.2894,-0.0530,-0.0613,29.12
9.749,0.584,2.682,-0.2777,-0.0416,-0.0711,29.11
9.637,0.594,2.655,-0.2451,-0.0360,-0.0717,29.08
9.658,0.508,2.693,-0.2078,-0.0344,-0.0738,29.10
9.701,0.381,2.631,-0.1812,-0.0450,-0.0823,29.10
9.670,0.390,2.555,-0.1601,-0.0576,-0.0869,29.10
9.598,0.536,2.406,-0.1508,-0.0565,-0.0866,29.10
9.560,0.534,2.399,-0.1263,-0.0410,-0.0789,29.10
9.586,0.658,2.239,-0.0871,-0.0197,-0.0677,29.10
9.536,0.615,2.365,-0.0152,0.0072,-0.0541,29.10
9.747,0.570,2.423,-0.0043,0.0320,-0.0408,29.10
9.855,0.474,2.622,0.0021,0.0757,-0.0282,29.10
10.195,0.498,2.806,0.0466,0.1207,-0.0184,29.11
10.695,0.424,2.813,0.1274,0.1258,-0.0221,29.11
10.925,0.199,2.978,0.2321,0.1021,-0.0274,29.10
10.726,-0.024,3.005,0.2401,0.1079,-0.0389,29.10
10.319,-0.026,2.612,0.1492,0.1284,-0.0517,29.09
10.020,0.084,2.100,0.1159,0.1266,-0.0914,29.09
9.840,0.139,1.927,0.1316,0.1156,-0.1423,29.10
9.749,-0.057,2.105,0.1508,0.0831,-0.1498,29.11
9.859,-0.160,2.174,0.1583,0.0480,-0.0853,29.09
9.946,-0.187,2.107,0.1458,0.0341,-0.0229,29.11
9.955,-0.101,2.042,0.1442,0.0368,-0.0290,29.10
10.113,-0.019,2.073,0.1916,0.0389,-0.0837,29.09
10.044,-0.014,2.227,0.2454,0.0488,-0.1204,29.10
9.938,-0.225,2.327,0.2689,0.0450,-0.0981,29.09
9.859,-0.448,2.389,0.2254,0.0205,-0.0530,29.09
9.869,-0.555,2.205,0.1601,0.0171,-0.0352,29.09
9.905,-0.565,2.162,0.1583,0.0075,-0.0557,29.10
9.898,-0.639,2.279,0.1311,0.0099,-0.0933,29.10
9.878,-0.603,2.375,0.1111,0.0189,-0.0938,29.10
9.996,-0.565,2.377,0.0805,0.0141,-0.0821,29.11
10.017,-0.457,2.389,0.0373,0.0043,-0.0426,29.10
10.036,-0.397,2.416,0.0040,0.0045,-0.0123,29.09
9.926,-0.330,2.452,-0.0019,0.0021,-0.0019,29.11
9.792,-0.335,2.543,-0.0165,0.0120,-0.0059,29.09
9.814,-0.294,2.571,-0.0456,0.0320,-0.0165,29.11
9.857,-0.311,2.535,-0.0637,0.0408,-0.0189,29.10
9.809,-0.347,2.521,-0.0581,0.0397,-0.0211,29.12
9.761,-0.354,2.533,-0.0448,0.0296,-0.0213,29.10
9.761,-0.433,2.562,-0.0370,0.0221,-0.0400,29.12
9.730,-0.433,2.581,-0.0221,0.0003,-0.0632,29.11
9.723,-0.462,2.660,-0.0117,-0.0280,-0.0666,29.09
9.747,-0.390,2.650,-0.0101,-0.0517,-0.0522,29.10
9.759,-0.400,2.583,-0.0232,-0.0794,-0.0357,29.10
9.677,-0.366,2.478,-0.0338,-0.1021,-0.0362,29.11
9.680,-0.354,2.507,-0.0418,-0.1127,-0.0517,29.12
9.694,-0.314,2.488,-0.0424,-0.1167,-0.0674,29.09
9.704,-0.225,2.473,-0.0370,-0.1175,-0.0722,29.11
9.735,-0.235,2.559,-0.0266,-0.1172,-0.0669,29.11
9.799,-0.287,2.658,-0.0421,-0.1196,-0.0560,29.12
9.843,-0.242,2.495,-0.0336,-0.1250,-0.0336,29.12
9.766,-0.373,2.593,-0.0237,-0.1188,-0.0285,29.10
9.919,-0.390,2.629,-0.0858,-0.1053,-0.0397,29.10
9.977,-0.263,2.636,-0.1130,-0.0695,-0.0453,29.10
9.823,-0.232,2.696,-0.0930,-0.0373,-0.0346,29.10
9.740,-0.261,2.761,-0.0845,-0.0258,-0.0384,29.12
9.728,-0.249,2.749,-0.0815,-0.0131,-0.0397,29.11
9.902,-0.259,2.811,-0.0887,-0.0096,-0.0333,29.10
10.087,-0.273,2.792,-0.1180,-0.0189,-0.0043,29.10
10.357,-0.199,2.746,-0.1388,-0.0402,0.0304,29.10
10.453,-0.110,2.868,-0.1668,-0.0738,0.0621,29.10
10.266,0.022,2.962,-0.2350,-0.0778,0.0805,29.10
10.096,0.290,2.811,-0.3008,-0.0477,0.0687,29.11
9.862,0.539,2.679,-0.3067,-0.0165,0.0565,29.11
9.627,0.575,2.622,-0.2622,0.0064,0.0304,29.11
9.469,0.424,2.612,-0.1977,0.0218,0.0173,29.11
9.392,0.242,2.576,-0.1340,0.0229,0.0488,29.09
9.546,0.024,2.593,-0.1119,0.0043,0.0613,29.10
9.584,0.007,2.550,-0.1306,-0.0155,0.0624,29.11
9.677,0.110,2.483,-0.1911,-0.0205,0.0794,29.11
9.608,0.280,2.325,-0.2108,-0.0301,0.1061,29.12
9.538,0.285,2.358,-0.2262,-0.0392,0.1167,29.11
9.555,0.342,2.337,-0.2513,-0.0362,0.1167,29.12
9.548,0.393,2.330,-0.2555,-0.0413,0.1212,29.10
9.637,0.450,2.358,-0.2657,-0.0520,0.1276,29.11
9.840,0.488,2.387,-0.2691,-0.0632,0.1314,29.11
10.068,0.512,2.490,-0.2633,-0.0781,0.1402,29.10
